"username","noedits","itemdiv","oldedit","editratio","bot_label","anon_label","nopropedits","noontoedit"
"Sinednov",3,3,95749959,1,"0","0",,
"Sint Aldegonde",3,3,118729502,1,"0","0",,4
"Siren",3,2,67608255,1.5,"0","0",,
"SirkertekEmbere",3,1,18962195,3,"0","0",,
"Siyausing",3,3,48372430,1,"0","0",,1
"Skatz-Nelstar",3,3,58186616,1,"0","0",,
"Skawise~wikidatawiki",3,3,134657398,1,"0","0",,
"SKBo",3,3,104234957,1,"0","0",,50
"Skr15081997",3,2,106472416,1.5,"0","0",,2
"Skyman501",3,3,78306420,1,"0","0",,4
"Slasher-fun",3,1,65528287,3,"0","0",,
"Slfsp3645",3,3,115951221,1,"0","0",,56
"Slobozhanyn",3,3,115439956,1,"0","0",,1
"Sloggi",3,3,60885498,1,"0","0",,4
"Small Bug",3,2,76674013,1.5,"0","0",1,62
"Smiley.toerist",3,1,90224854,3,"0","0",,
"Snoopy1964",3,2,40648205,1.5,"0","0",,1
"Snopic",3,3,21277268,1,"0","0",,1
"Snowskiguru",3,2,53667122,1.5,"0","0",,
"Soeren.b.c",3,3,88401101,1,"0","0",,7
"Soljenko",3,3,11065661,1,"0","0",,4
"Solvete",3,2,103136476,1.5,"0","0",,1
"SomeRandomGuy12321",3,2,10160791,1.5,"0","0",,
"Sophia Nguyễn",3,3,99042953,1,"0","0",,2
"S.Örvarr.S",3,3,103670061,1,"0","0",,
"Sowaqo",3,3,102234880,1,"0","0",,15
"Spanish Castle Magic",3,3,45105741,1,"0","0",,
"Spanneraol",3,2,91245742,1.5,"0","0",,
"Spartak Pleven",3,3,68426658,1,"0","0",,4
"Spartaz",3,3,77561356,1,"0","0",,
"Spazzolo",3,3,113643115,1,"0","0",,
"Spendimeglio",3,3,51072446,1,"0","0",,
"Spicemix",3,3,105710746,1,"0","0",,
"Spider 001757",3,1,368541,3,"0","0",,2
"Spillik",3,2,125803772,1.5,"0","0",,7
"Spiral bound",3,3,101721858,1,"0","0",,
"Spischot",3,1,132441361,3,"0","0",2,
"SporBot",3,2,23093506,1.5,"0","0",,
"SporkBot",3,3,77584494,1,"0","0",,1
"Sportomanokin",3,3,68748477,1,"0","0",,
"Stanko6",3,3,54437211,1,"0","0",,
"StAnselm",3,3,63317891,1,"0","0",,
"Stas.sh",3,2,22129898,1.5,"0","0",,6
"Staszek99",3,3,81518311,1,"0","0",,
"Staszek Lem",3,3,64218007,1,"0","0",,8
"Station1",3,3,47668258,1,"0","0",,
"Stebunik",3,1,124773383,3,"0","0",,
"Stefdn",3,1,13078879,3,"0","0",,
"Stelios2267",3,2,121345970,1.5,"0","0",,
"Ster3oPro",3,1,50738005,3,"0","0",,
"StevenGomez",3,2,124942181,1.5,"0","0",,
"Stezoprince",3,1,109801214,3,"0","0",,
"Stifle",3,3,82541661,1,"0","0",,
"Stonewall",3,3,83642633,1,"0","0",,4
"Stq-recent changes",3,1,135295894,3,"0","0",7,
"Strepon",3,3,130485504,1,"0","0",,
"Stsents",3,3,10830092,1,"0","0",,
"STS Manager",3,2,35561194,1.5,"0","0",,1
"STUDENT57",3,3,127056537,1,"0","0",5,2
"Stupa1989",3,3,23718494,1,"0","0",,
"SubSevenMoRpHeEuS",3,3,93272639,1,"0","0",,
"Sultan Galiyev",3,2,65225612,1.5,"0","0",,
"Sumone10154",3,2,146714022,1.5,"0","0",,3
"Sun-crops",3,3,21106508,1,"0","0",,
"Sunrisebeast",3,3,84506762,1,"0","0",,5
"SuperJew",3,3,97140882,1,"0","0",,
"Super ninja2",3,2,20815691,1.5,"0","0",,3
"Super Raketenwerfer",3,2,42315420,1.5,"0","0",,
"Surekha S",3,3,7910283,1,"0","0",,
"Suslindisambiguator",3,3,62830892,1,"0","0",,1
"SviktraLW",3,1,20789250,3,"0","0",,
"Swathipv",3,3,47409938,1,"0","0",,
"SweetNightmares",3,1,99723676,3,"0","0",,
"Swiss Luftfahrtstiftung SLS",3,1,52477381,3,"0","0",,
"Swolton",3,1,63975425,3,"0","0",,
"Sylvainremy",3,2,52162137,1.5,"0","0",,1
"Synckira",3,1,23013736,3,"0","0",,
"Ta183ta",3,3,57183570,1,"0","0",,1
"TableDark",3,3,88766232,1,"0","0",1,
"Tabsnic",3,2,136961508,1.5,"0","0",,272
"TagalogwikiTayo",3,3,3231848,1,"0","0",,
"Tam0031",3,3,128683159,1,"0","0",,
"Tanzmariechen",3,1,60391987,3,"0","0",1,41
"Tashi",3,3,137121960,1,"0","0",,1
"TBloemink",3,1,147346880,3,"0","0",,
"Tcp-ip",3,3,91082887,1,"0","0",,8
"Teamusa",3,3,132065976,1,"0","0",,
"Ted buckland1",3,3,91686675,1,"0","0",,
"Tegel",3,3,97930374,1,"0","0",1,
"Temo85",3,2,75903607,1.5,"0","0",,1
"Teo's89",3,2,72373620,1.5,"0","0",,1
"Tereziekos",3,3,5390466,1,"0","0",,
"Tetris L",3,3,117625496,1,"0","0",,5
"Thaely",3,3,35563693,1,"0","0",,6
"Tharkun",3,2,82844597,1.5,"0","0",,
"TheArianator",3,3,39449840,1,"0","0",,
"The austria",3,3,105679189,1,"0","0",,209
"TheBulka",3,2,113997934,1.5,"0","0",,1
"TheCatalyst31",3,3,98132391,1,"0","0",,2
"The Discoverer",3,3,125835460,1,"0","0",,10
"Thefootballdatabase2015",3,3,90724479,1,"0","0",,
"Thekidpossum",3,2,3408452,1.5,"0","0",,
"TheLotCarmen",3,3,132315997,1,"0","0",,11
"TheMastho",3,1,13250340,3,"0","0",,
"Théoden",3,3,121861221,1,"0","0",,
"Theomanou",3,2,63289196,1.5,"0","0",,
"ThePiscin",3,1,81840499,3,"0","0",,18
"The Polish Bot",3,3,51457226,1,"0","0",,
"The real Marcoman",3,3,142744029,1,"0","0",,2
"The Titou",3,3,27338920,1,"0","0",,1
"The Traditionalist",3,3,43800789,1,"0","0",,1
"TheVulcan",3,3,139945174,1,"0","0",,
"TheWombatGuru",3,3,88481631,1,"0","0",1,1
"Thiagoddiias",3,1,53607594,3,"0","0",,
"Thine Antique Pen",3,2,144994227,1.5,"0","0",,
"Thiyagu Ganesh",3,2,7822930,1.5,"0","0",,
"Threeten",3,2,110001646,1.5,"0","0",,
"ThurnerRupert",3,3,124552671,1,"0","0",,4
"TiagoLubiana",3,3,76295767,1,"0","0",,
"Ticgame",3,2,21816495,1.5,"0","0",,27
"Tigershrike",3,1,139021015,3,"0","0",,
"Tiggerjay",3,3,61100465,1,"0","0",,
"Tigress223",3,2,53559708,1.5,"0","0",,
"Tiiliskivi",3,3,136093487,1,"0","0",29,
"Tim!",3,3,118303629,1,"0","0",,1
"Timbouctou",3,3,116320079,1,"0","0",,8
"Timeraner",3,1,98317411,3,"0","0",,
"Timkili",3,3,57920571,1,"0","0",,
"Timohap",3,3,111749989,1,"0","0",,
"Tina Quintero",3,3,69824440,1,"0","0",,12
"Titore",3,3,5665146,1,"0","0",,1
"Tladin",3,3,60742139,1,"0","0",,
"TNSE BASHEER VLR",3,2,10070355,1.5,"0","0",,
"TNSE sankarkuppan vlr",3,3,8401844,1,"0","0",,
"Tocekas",3,3,120230245,1,"0","0",,
"Toimuonnhieu",3,1,3447073,3,"0","0",,
"TOJIDDINSAFAROV",3,3,825328,1,"0","0",,
"Tom78",3,3,113295356,1,"0","0",,7
"Toma646",3,2,121147481,1.5,"0","0",,1
"TomChiverton",3,2,17059202,1.5,"0","0",,20
"Tomdraescher",3,2,139551188,1.5,"0","0",,9
"Tommieboi",3,2,118092299,1.5,"0","0",,4
"Tomruen",3,3,89429275,1,"0","0",,
"Tomygc7",3,1,86849955,3,"0","0",,2
"Toni 001",3,3,91611931,1,"0","0",,16
"Tonybbbmonkey",3,2,51696336,1.5,"0","0",,1
"Toohottea",3,3,99778772,1,"0","0",,3
"Topory",3,2,107337566,1.5,"0","0",,
"Toqoo",3,2,21549617,1.5,"0","0",,
"Torpido",3,2,53202343,1.5,"0","0",,
"Torvalu4",3,1,7834789,3,"0","0",,
"Tournesol",3,2,54039193,1.5,"0","0",,1
"Toxwiki96",3,3,115269655,1,"0","0",,11
"Tp61i6m42008",3,1,31997782,3,"0","0",,
"Tradexsrl",3,1,8237378,3,"0","0",,
"Tran Ai Quoc Vietnam",3,3,51048048,1,"0","0",,2
"Trankuility",3,3,29653537,1,"0","0",,
"Trần Thế Vinh",3,3,91294675,1,"0","0",,3
"Trauenbaum",3,3,2551129,1,"0","0",,3
"Travelfashionistas",3,1,7654070,3,"0","0",,
"Trevor Goodchild",3,3,112150313,1,"0","0",,5
"Triptropic",3,1,38745787,3,"0","0",,
"Trungda",3,3,65284068,1,"0","0",,
"Trzecimaja",3,3,89802106,1,"0","0",,
"Tsabarn",3,2,16460053,1.5,"0","0",,
"Tttm",3,1,134583071,3,"0","0",,
"Tunisiacarthage",3,3,95430288,1,"0","0",,
"Turkmenistan",3,2,51989917,1.5,"0","0",,1
"Tvstream",3,2,47110772,1.5,"0","0",,
"Tyka17",3,3,64146280,1,"0","0",,2
"Tylototriton",3,2,36392864,1.5,"0","0",,
"TZorn",3,1,135229709,3,"0","0",,
"Ua story",3,3,78376864,1,"0","0",,
"Udimu",3,3,37698908,1,"0","0",,1
"Ukas",3,3,113347403,1,"0","0",,
"Ulkl",3,3,86693301,1,"0","0",,2
"Ultra",3,3,69248857,1,"0","0",,1
"Umburi",3,3,91591756,1,"0","0",,2
"Unapersona",3,2,106048387,1.5,"0","0",3,29
"UndDerDie",3,2,40914520,1.5,"0","0",,1
"Ungzd",3,3,48900669,1,"0","0",1,68
"United14",3,3,85711558,1,"0","0",,1
"Unomano",3,3,45031596,1,"0","0",,8
"Urheiluhullu02",3,3,41243027,1,"0","0",,
"Urhixidur",3,3,109409977,1,"0","0",,2
"User 38",3,3,113549766,1,"0","0",,
"User 39",3,3,113548955,1,"0","0",,
"Usp",3,3,77954425,1,"0","0",,
"Vacation9",3,1,141611050,3,"0","0",,17
"Vadelmavene",3,2,37023509,1.5,"0","0",,
"Vadgt",3,2,133503042,1.5,"0","0",,
"Valentinian",3,3,140146314,1,"0","0",,
"Valeriap2015",3,1,81511930,3,"0","0",,7
"Vampeare",3,2,32775229,1.5,"0","0",,2
"Van08789",3,2,26043390,1.5,"0","0",,2
"Vanasan",3,1,118058298,3,"0","0",,9
"Vandenf",3,3,126178394,1,"0","0",,2
"Vanishboy",3,3,20951514,1,"0","0",,
"Vannucci",3,3,96292911,1,"0","0",,2
"Varg",3,3,72355151,1,"0","0",,
"Varulv2468",3,3,11150265,1,"0","0",,
"Vasconia",3,1,52660192,3,"0","0",,2
"Vasco pirat",3,3,132182932,1,"0","0",,4
"Venske",3,3,123012919,1,"0","0",,
"Ventus55",3,1,29845270,3,"0","0",,2
"Venzz",3,2,5054151,1.5,"0","0",,2
"Verzettelung",3,3,119932717,1,"0","0",,
"Vi038",3,1,100212386,3,"0","0",,
"VictorPines",3,3,105408060,1,"0","0",,3
"Vield",3,1,142592134,3,"0","0",,
"Việt Chi",3,3,130592773,1,"0","0",,
"Vihelik",3,3,52469845,1,"0","0",,
"Viherio",3,3,132298862,1,"0","0",,1
"Viisuhullu",3,3,33393489,1,"0","0",,
"Vikiyazar",3,3,37003825,1,"0","0",,1
"Vilenikita",3,1,93885786,3,"0","0",,
"Vincent Strenge",3,1,52654144,3,"0","0",,2
"Vinhtantran",3,2,50724713,1.5,"0","0",23,
"Violetstardust",3,3,2879985,1,"0","0",,
"Viriditas",3,3,108941260,1,"0","0",,
"Visdaviva",3,3,119931452,1,"0","0",6,
"Vishalsathyan19952099",3,2,55847079,1.5,"0","0",,
"Visnu92",3,3,106742039,1,"0","0",,1
"Vitalyazub",3,3,72818216,1,"0","0",,
"Vityavo",3,3,134053880,1,"0","0",,
"Vivien Keszthelyi",3,1,49360776,3,"0","0",,
"V.Jasmin",3,2,38402080,1.5,"0","0",,
"Vladber",3,3,36221551,1,"0","0",,
"Vladimir Gribochev",3,1,91845214,3,"0","0",,50
"VladislavNedelev",3,3,139055171,1,"0","0",,
"Vladorosh",3,1,53514063,3,"0","0",,
"VMAB",3,3,27228186,1,"0","0",,
"Volleyfans",3,2,83333375,1.5,"0","0",,4
"Volleynet",3,3,31811157,1,"0","0",,
"Voyagerim",3,3,139051191,1,"0","0",,
"VR0",3,2,52180403,1.5,"0","0",,22
"Vukasin005",3,2,117431851,1.5,"0","0",7,53
"W8w8w8w8",3,2,54357927,1.5,"0","0",,
"Wael chok",3,2,123237616,1.5,"0","0",,
"Walber",3,3,100001582,1,"0","0",,
"Wald-Burger8",3,2,29020983,1.5,"0","0",,
"WardMuylaert",3,1,138635679,3,"0","0",1,28
"W. Calhoun",3,1,141597060,3,"0","0",,
"Wcam",3,3,60721310,1,"0","0",,1
"Weath3rman3",3,1,44628498,3,"0","0",,
"WeHaKa",3,2,88307292,1.5,"0","0",,
"Werner von Basil",3,3,54413072,1,"0","0",,
"Wesley Wolf",3,3,84744862,1,"0","0",,
"WeWerCZak",3,3,96115729,1,"0","0",,
"Wgarcia",3,3,77024825,1,"0","0",,
"Whaterss",3,3,85354068,1,"0","0",,6
"WhiteHartLane",3,3,36885015,1,"0","0",,1
"WhiteTooth99",3,1,75035663,3,"0","0",,
"Whykitty",3,3,53624953,1,"0","0",,2
"Widr",3,3,66099662,1,"0","0",,
"Wiki Andrea 2012",3,2,21699247,1.5,"0","0",,4
"WikiDan61",3,3,106644275,1,"0","0",,
"Wikidater",3,2,20409150,1.5,"0","0",,1
"WikiFer",3,3,53853244,1,"0","0",,
"Wikig",3,3,107662380,1,"0","0",,1
"Wikilover90",3,3,32687706,1,"0","0",,
"Wikiolo",3,3,128656439,1,"0","0",,8
"Wikipal",3,2,114263500,1.5,"0","0",,3
"Wikipedia Engine",3,3,54377976,1,"0","0",,
"Wikisheldon",3,3,7401148,1,"0","0",,
"Wildcursive",3,1,30662059,3,"0","0",,
"Will Barzoy",3,1,52820525,3,"0","0",,
"Willem Verouden",3,2,135849202,1.5,"0","0",,
"Wind of freedom",3,3,95120393,1,"0","0",,13
"Wing",3,3,85751787,1,"0","0",,
"Wintereu",3,3,87382945,1,"0","0",,2
"Winterkoning~wikidatawiki",3,1,94227535,3,"0","0",,
"Wiolshit",3,3,51422189,1,"0","0",,
"Wolfman12405",3,3,18271069,1,"0","0",,4
"Wololoo",3,3,79059428,1,"0","0",,1
"Wooju",3,1,43497636,3,"0","0",,1
"Wordssword",3,1,53674201,3,"0","0",1,1
"Wowhura",3,2,47234562,1.5,"0","0",,
"WR227",3,2,97374723,1.5,"0","0",,
"Write~arwiki",3,3,62861488,1,"0","0",,
"WW",3,3,79595910,1,"0","0",,11
"Wwarunn",3,3,50866472,1,"0","0",,10
"XalD",3,3,35154969,1,"0","0",,14
"Xelgen",3,2,92099101,1.5,"0","0",,1
"XenoVon",3,3,104682440,1,"0","0",,
"Ximonic",3,3,97743216,1,"0","0",,
"Xufanc",3,3,82293619,1,"0","0",,
"Xxmarijnw",3,1,4603228,3,"0","0",,
"Xxvid",3,2,138952177,1.5,"0","0",,1
"Xxxdomivagyokxxx",3,3,9729460,1,"0","0",,
"XyZAn",3,3,75886537,1,"0","0",,
"Y814756748",3,3,129222873,1,"0","0",,3
"Yabancı",3,3,20318644,1,"0","0",,
"Yakudza",3,3,82113287,1,"0","0",,14
"Yamato-i",3,3,37198915,1,"0","0",,10
"Yanajin33",3,3,78663309,1,"0","0",,13
"Yanheichu",3,3,67858052,1,"0","0",,
"Yann98",3,1,139398007,3,"0","0",,6
"Yanu Tri",3,3,128962457,1,"0","0",,
"Yapparina",3,2,92515917,1.5,"0","0",,2
"Yarinv",3,1,58692413,3,"0","0",,
"Yashovardhan Dhanania",3,3,10222976,1,"0","0",,
"Y-barton",3,1,87760099,3,"0","0",,1
"Yeepsi",3,3,54269142,1,"0","0",,
"Yeni hesap",3,3,121770762,1,"0","0",,
"Yodigo",3,2,135062677,1.5,"0","0",,1
"Yodin",3,1,110441089,3,"0","0",,
"Young Readers",3,3,105795050,1,"0","0",,6
"YoupiLa5",3,2,80052853,1.5,"0","0",,
"Yqm",3,3,50330118,1,"0","0",,
"Y~ruwiki",3,3,30541353,1,"0","0",,
"Yscplus",3,3,21008862,1,"0","0",,2
"Yug",3,1,9354957,3,"0","0",,
"Yurij Karcev",3,3,115745976,1,"0","0",,
"Yuriy Urban",3,1,11748419,3,"0","0",,1
"Yurolex",3,1,38849443,3,"0","0",,
"Yvesmitt",3,1,7470213,3,"0","0",,
"ZacharieP",3,3,15145051,1,"0","0",,
"Zagor Te Nej 2013",3,3,110378851,1,"0","0",,
"Zakir Kerimov",3,3,83951526,1,"0","0",,
"Zarapuz",3,1,88147795,3,"0","0",,3
"ZAsg",3,1,27969145,3,"0","0",,
"Zatron",3,1,31565979,3,"0","0",,
"ZatulyViter",3,3,131242397,1,"0","0",,
"Zawthet",3,3,103433329,1,"0","0",,
"Zbenj",3,1,42114246,3,"0","0",2,1
"Zbmath authorid",3,1,78942054,3,"0","0",7,4
"Zboris",3,3,81128253,1,"0","0",,10
"Zeitlupe",3,1,54572660,3,"0","0",,1
"Zelialex",3,3,88733430,1,"0","0",,1
"Zeniarabi",3,3,56204608,1,"0","0",,
"Zezezozo",3,3,132341024,1,"0","0",,
"Zhumazhanovadilnaz",3,3,15412174,1,"0","0",,
"Ziggyfan23",3,3,18882809,1,"0","0",,
"Zinnsoldat",3,2,39697163,1.5,"0","0",,
"Zwiadowca21",3,2,45464069,1.5,"0","0",,
"Zywang114072",3,3,14803067,1,"0","0",,
"آتروپات",3,3,37703178,1,"0","0",,
"أسامة الساعدي",3,3,115316361,1,"0","0",,
"ایستاده در شب",3,3,44306751,1,"0","0",,1
"أليكس",3,3,42625474,1,"0","0",,
"بنار جبار",3,3,23867600,1,"0","0",,
"بهمنیار",3,3,35008246,1,"0","0",,
"جعفر مدني",3,1,128356671,3,"0","0",,
"جمال الدين سامي",3,3,82973735,1,"0","0",,
"سپیدار1",3,3,5441627,1,"0","0",,
"عباس علی عباس",3,3,48788468,1,"0","0",,
"عبد الغني السلفي",3,3,135090253,1,"0","0",,
"عثمان منصور انصاري",3,3,51939676,1,"0","0",,
"كولد",3,2,37997424,1.5,"0","0",,
"محمود صوفان",3,3,6900447,1,"0","0",,
"ممتاز ممدوح",3,3,50860347,1,"0","0",,
"مهرنگار",3,2,25713883,1.5,"0","0",,
"مهيمن الونسو",3,3,7895308,1,"0","0",,
"نصر الله غانم",3,2,62354536,1.5,"0","0",,
"ن.عامری",3,2,58979730,1.5,"0","0",,10
"هما فیزیک",3,3,21933894,1,"0","0",,
"אמא ענן",3,2,53934446,1.5,"0","0",,
"לאג רעיל",3,3,58099581,1,"0","0",,
"מאן דאמר",3,2,57383682,1.5,"0","0",,
"מלא כל הארץ כבודי",3,3,50729955,1,"0","0",,6
"עדירל",3,1,36767781,3,"0","0",,3
"קובי כרמל",3,1,135923107,3,"0","0",,
"קיפודנחש",3,2,133319430,1.5,"0","0",1,
"Αγρέας",3,2,67787458,1.5,"0","0",,
"Βικιντατονάτος",3,3,48593781,1,"0","0",,
"Κυριλλος",3,3,134045507,1,"0","0",,
"Υ.Γ.",3,3,119682653,1,"0","0",,2
"Александр Филей",3,3,41168840,1,"0","0",,
"Алексей Галушкин",3,3,35972761,1,"0","0",,12
"Алексей Шелег",3,1,100829562,3,"0","0",,
"Араси",3,1,22055322,3,"0","0",,
"АРР",3,3,50297633,1,"0","0",,3
"Арсенич",3,3,2282493,1,"0","0",,3
"Артём Ильич Кущин",3,1,64505891,3,"0","0",,
"Ашири",3,1,114790431,3,"0","0",,
"БаХ",3,3,136046356,1,"0","0",,
"Беринг",3,3,141627109,1,"0","0",,
"Богупс",3,3,135345691,1,"0","0",,
"Боримир",3,3,67843650,1,"0","0",,1
"Володимир Ф",3,3,71245092,1,"0","0",,8
"Гармонический Мир",3,2,21707082,1.5,"0","0",4,3
"Гдеёж?",3,3,33212111,1,"0","0",,1
"Георгий Палкин",3,3,62592576,1,"0","0",,28
"ДМ",3,3,134229012,1,"0","0",,1
"Донор",3,3,54879241,1,"0","0",,
"Евгений Адаев",3,3,133455920,1,"0","0",,1
"Ерней",3,3,121080381,1,"0","0",,4
"Катманду",3,3,123328094,1,"0","0",,
"Кликери",3,3,83471076,1,"0","0",,1
"Коля-Вася",3,3,7086559,1,"0","0",,
"Крушевљанин Иван",3,2,112413502,1.5,"0","0",,2
"Максим Ситников",3,3,73074862,1,"0","0",,2
"Маргарита Лакова",3,1,23102015,3,"0","0",,
"Мит Сколов",3,3,7752515,1,"0","0",,5
"Михаил Анисимов",3,3,14131963,1,"0","0",,
"Нирваньчик",3,3,120449752,1,"0","0",,
"Олеґ",3,2,108006480,1.5,"0","0",,2
"Омск и Киев",3,3,54577203,1,"0","0",,
"Роман Франц",3,3,108547009,1,"0","0",,11
"Сварли",3,3,48170119,1,"0","0",,
"Сәриә62",3,3,12804101,1,"0","0",,
"Слободни умјетник",3,2,129027744,1.5,"0","0",,1
"Тајга",3,3,141823217,1,"0","0",,2
"УмныйПёс",3,2,125226637,1.5,"0","0",,1
"Цезарь Валентиниан",3,3,86947098,1,"0","0",,
"Шурбур",3,3,62688715,1,"0","0",,5
"Я.Запрянов",3,3,52800092,1,"0","0",,12
"Ясамойла",3,3,76844737,1,"0","0",,
"Անահիտ Ավագյան",3,3,19206855,1,"0","0",,
"Արմեն Սերգոյան",3,2,11963689,1.5,"0","0",,
"Գրետա Հրաչինյան",3,3,88947265,1,"0","0",,
"Դատարկություն",3,3,120316342,1,"0","0",,
"Ծովինար Ապարան",3,3,94887924,1,"0","0",,
"Օլեսյա Սահակյան",3,3,17908196,1,"0","0",,
"ज",3,3,40733219,1,"0","0",,1
"जैन",3,3,54364254,1,"0","0",,
"रोहित रावत",3,3,68110603,1,"0","0",,
"వైజాసత్య",3,3,115227242,1,"0","0",,2
"七月鴨",3,2,24060254,1.5,"0","0",,
"与謝野鋼管",3,3,120624851,1,"0","0",,
"世界首都环游",3,3,29008432,1,"0","0",,
"丘明利",3,3,44034094,1,"0","0",,
"初音源",3,1,103566568,3,"0","0",,
"南風先生",3,3,111749167,1,"0","0",,1
"さよなら地球さん",3,3,93694877,1,"0","0",,
"坟前的丁香花",3,2,100427872,1.5,"0","0",,
"天下文章一大抄",3,3,101768542,1,"0","0",,1
"小躍",3,2,66171290,1.5,"0","0",,
"星光下的人",3,3,108645279,1,"0","0",,
"月下薄氷",3,3,69744383,1,"0","0",,11
"水水",3,3,94649455,1,"0","0",,1
"汲平",3,1,3317902,3,"0","0",,
"燃玉",3,1,93899173,3,"0","0",,
"燈火闌珊處",3,2,137862234,1.5,"0","0",,1
"真田四角",3,3,23931536,1,"0","0",,
"竹麦魚",3,3,34693221,1,"0","0",,
"維基小霸王",3,3,131110272,1,"0","0",21,1
"老陳",3,3,117655334,1,"0","0",,
"耿君",3,3,20625563,1,"0","0",,
"花が凄奴",3,2,98741716,1.5,"0","0",,
"藍冠",3,3,120063006,1,"0","0",,
"見習いの人",3,2,43597132,1.5,"0","0",,
"贅沢りんご",3,3,39411964,1,"0","0",,
"这个那",3,3,82714692,1,"0","0",,5
"雅弘",3,3,53188936,1,"0","0",,
"馬面長伊奈",3,1,108168218,3,"0","0",,
"༆",2,1,141068445,2,"0","0",,
"カラ",2,2,56314488,1,"0","0",,5
"잡풀",2,1,102343362,2,"0","0",,1
"ウース",2,2,48845489,1,"0","0",,11
"トトト",2,2,1694007,1,"0","0",,7
"ㅂㄱㅇ",2,2,20368184,1,"0","0",,3
"거북이",2,2,11129999,1,"0","0",,
"참보수",2,2,19849500,1,"0","0",,
"한민족",2,2,77057241,1,"0","0",,
"화목한",2,2,28326567,1,"0","0",,13
"さかおり",2,2,83968092,1,"0","0",,
"にょろん",2,2,42124573,1,"0","0",,
"らんたん",2,2,91320510,1,"0","0",,
"メルビル",2,1,1511354,2,"0","0",,
"에이니스",2,2,20507993,1,"0","0",,3
"ファッサー",2,1,1423269,2,"0","0",,
"동께올림픽",2,2,113719373,1,"0","0",,1
"べるべもっと",2,2,107533415,1,"0","0",,
"한국의만델라",2,1,114977916,2,"0","0",,
"コロケーション",2,2,51825162,1,"0","0",,1
"パーサーロシア",2,2,28546214,1,"0","0",,7
"ร้อยตรี โชคดี",2,2,1877231,1,"0","0",,
"さかきばらたいら",2,1,10061423,2,"0","0",,
"バックショルダー",2,1,81891901,2,"0","0",,1
"ベネトン・レベッキー",2,2,50245358,1,"0","0",,
"ようすけはたなか１９６４",2,1,1966663,2,"0","0",,2
"ผู้บ่าวไทบ้าน",2,1,57781335,2,"0","0",,3
"00高達",2,1,10620550,2,"0","0",,
"06Ivonne",2,1,9121511,2,"0","0",,7
"100万記事目指す人",2,2,57665362,1,"0","0",,
"101.108.150.198 ",2,1,102079067,2,"0","1",,
"101.219.126.222 ",2,1,103546439,2,"0","1",,
"101.63.138.237 ",2,1,115117144,2,"0","1",,
"101.99.4.40 ",2,1,99319179,2,"0","1",,
"103.196.221.140 ",2,1,42028316,2,"0","1",,
"103.20.89.42 ",2,1,104504632,2,"0","1",,
"103.212.143.156 ",2,1,28412080,2,"0","1",,
"103.230.104.6 ",2,1,85951935,2,"0","1",,
"103.242.217.246 ",2,1,114623991,2,"0","1",,
"103.247.50.161 ",2,1,105694955,2,"0","1",,
"103.249.241.56 ",2,2,21839659,1,"0","1",,
"103.9.23.254 ",2,1,115038520,2,"0","1",,
"104.129.198.71 ",2,1,25195925,2,"0","1",,
"105.100.35.56 ",2,1,15656763,2,"0","1",,
"105.156.43.216 ",2,1,50929622,2,"0","1",,
"105.186.109.70 ",2,1,49001595,2,"0","1",,
"105.236.142.24 ",2,2,120878217,1,"0","1",,4
"105.236.150.15 ",2,2,125272902,1,"0","1",2,36
"105.27.225.185 ",2,1,19833728,2,"0","1",,
"106.220.59.78 ",2,1,73492069,2,"0","1",,
"106.39.19.231 ",2,1,93902996,2,"0","1",,
"106.51.36.181 ",2,1,48776945,2,"0","1",,
"106.78.167.74 ",2,1,131533132,2,"0","1",,
"10.68.17.166 ",2,1,61163337,2,"0","1",,
"10.68.17.228 ",2,1,59932939,2,"0","1",,
"10.68.18.13 ",2,1,30077069,2,"0","1",,
"107.7.19.114 ",2,1,25151218,2,"0","1",,
"108.34.203.183 ",2,1,6992994,2,"0","1",,
"108.53.91.136 ",2,2,92287494,1,"0","1",,
"109.107.98.103 ",2,1,3468092,2,"0","1",,
"109.111.101.152 ",2,1,16529894,2,"0","1",,
"109.11.137.141 ",2,2,137764380,1,"0","1",,
"109.127.19.199 ",2,1,107433386,2,"0","1",,
"109.128.125.30 ",2,2,86837032,1,"0","1",,
"109.128.150.182 ",2,2,109503776,1,"0","1",,
"109.128.158.172 ",2,2,116467450,1,"0","1",,
"109.128.158.95 ",2,2,112781133,1,"0","1",,
"109.128.170.6 ",2,2,111904841,1,"0","1",,
"109.129.160.128 ",2,2,31401311,1,"0","1",,
"109.130.30.117 ",2,1,81684048,2,"0","1",,
"109.134.122.221 ",2,2,110861525,1,"0","1",,
"109.13.67.29 ",2,1,25354255,2,"0","1",,
"109.153.160.48 ",2,1,50727997,2,"0","1",,
"109.161.203.196 ",2,2,48084998,1,"0","1",,
"109.173.76.229 ",2,1,101273836,2,"0","1",,
"109.185.48.244 ",2,1,83934564,2,"0","1",,
"109.187.196.192 ",2,1,85759288,2,"0","1",,
"109.187.58.131 ",2,1,87476520,2,"0","1",,
"109.188.124.113 ",2,1,95760584,2,"0","1",,
"109.193.173.110 ",2,1,87359025,2,"0","1",,
"109.205.248.19 ",2,1,108229806,2,"0","1",,
"109.229.85.76 ",2,2,116135331,1,"0","1",,
"109.235.193.125 ",2,1,119774072,2,"0","1",,
"109.239.70.61 ",2,1,123993520,2,"0","1",,
